run_id,run_dir,phase,market,interval,codebook_size,min_volume,volume_filter,split_family,split_index,split_seed,train_symbols,val_symbols,test_symbols,train_candles,val_candles,test_candles,shape_val_train_l1,shape_test_train_l1,shape_val_train_max_diff,shape_test_train_max_diff,shape_train_entropy,shape_val_entropy,shape_test_entropy,shape_train_mean_sc,shape_val_mean_sc,shape_test_mean_sc,range_val_train_l1,range_test_train_l1,range_val_train_max_diff,range_test_train_max_diff,range_train_entropy,range_val_entropy,range_test_entropy,pair_val_train_l1,pair_test_train_l1,pair_val_train_max_diff,pair_test_train_max_diff,pair_train_entropy,pair_val_entropy,pair_test_entropy,kmeans_shape_val_train_l1,kmeans_shape_test_train_l1,kmeans_pair_val_train_l1,kmeans_pair_test_train_l1,kmeans_inertia_per_sample,kmeans_shape_mean_sc_train,kmeans_shape_mean_sc_val,kmeans_shape_mean_sc_test,notes
shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_holdout_04,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_holdout_04,1B,NASDAQ,1m,12,2,volume >= 2,vol_holdout,4,4,"[""PLTR"", ""MSFT"", ""QQQ"", ""META"", ""TSLA"", ""GOOGL"", ""NFLX"", ""AVGO"", ""NVDA"", ""AAPL"", ""SOXX"", ""AMZN""]","[""MU"", ""RKLB"", ""QCOM""]","[""AMD"", ""INTC"", ""MRVL""]",143160,35922,35903,0.03928620981111488,0.07517343831583963,0.00853483982922297,0.011725829095699844,3.461648,3.449768,3.461764,0.19556,0.1955,0.196299,0.9891208730026169,0.8807286299195054,0.3198290741050053,0.2501141965852436,2.484184,2.119325,2.208524,0.9948011251723431,0.8974872751147952,0.05516916063784096,0.04175030627407583,5.880801,5.465643,5.580194,0.03951051764246765,0.08477856112520496,0.9930942673454775,0.8964792211188825,0.04870284859379366,0.19400690053262096,0.19486161338497357,0.1944305881336723,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_00,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_00,1B,NASDAQ,1m,12,2,volume >= 2,vol_strat,0,0,"[""RKLB"", ""PLTR"", ""AAPL"", ""MSFT"", ""SOXX"", ""QCOM"", ""META"", ""AMZN"", ""TSLA"", ""AMD"", ""QQQ"", ""MRVL""]","[""INTC"", ""NVDA"", ""GOOGL""]","[""NFLX"", ""AVGO"", ""MU""]",143283,35981,35721,0.14809642267689307,0.05034401502618639,0.021145997078060627,0.010012933338721393,3.45625,3.409043,3.460417,0.194832,0.19469,0.195899,0.1507775713860094,0.13060172153559207,0.07115701196093496,0.05272248037653254,2.484194,2.449177,2.471379,0.20656593135816548,0.1704890971044124,0.017573472238047737,0.009312601275515385,5.881633,5.825786,5.812636,0.15935127728035287,0.04867119101497528,0.21048417647454848,0.16947087317069953,0.04858089860298326,0.19377382939241825,0.19423157140356528,0.19479222185312473,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_01,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_01,1B,NASDAQ,1m,12,2,volume >= 2,vol_strat,1,1,"[""MSFT"", ""AVGO"", ""QQQ"", ""NFLX"", ""SOXX"", ""AMD"", ""TSLA"", ""MU"", ""PLTR"", ""MRVL"", ""QCOM"", ""GOOGL""]","[""META"", ""AMZN"", ""RKLB""]","[""NVDA"", ""INTC"", ""AAPL""]",143122,35911,35952,0.062052002953626,0.14101151791681027,0.013086209138155669,0.021207172944973735,3.484594,3.469557,3.446136,0.19669,0.195559,0.19792,0.08549606215896229,0.06887524688106753,0.027565380098682896,0.02894277700731629,2.484195,2.504815,2.473269,0.12772722519117707,0.15462555941533618,0.00949978610447909,0.017358058813166,5.898632,5.918974,5.87808,0.05713814040524598,0.13051638710428992,0.12784243449974925,0.14551860881079132,0.04848810695595366,0.1945302485115803,0.193193707038128,0.19550063487150324,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_02,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_02,1B,NASDAQ,1m,12,2,volume >= 2,vol_strat,2,2,"[""AMD"", ""MSFT"", ""AVGO"", ""AAPL"", ""NVDA"", ""MRVL"", ""PLTR"", ""RKLB"", ""NFLX"", ""META"", ""AMZN"", ""MU""]","[""SOXX"", ""QCOM"", ""GOOGL""]","[""QQQ"", ""TSLA"", ""INTC""]",143480,35523,35982,0.1618766623093787,0.10666377778921367,0.028581895224634113,0.020593302412752694,3.336848,3.328351,3.269618,0.207898,0.204085,0.20698,0.07084142668130508,0.2551609137902284,0.02661374320862539,0.1275804568951142,2.484184,2.495791,2.400825,0.1774190751334625,0.2869576062076201,0.02791504733980233,0.021577799400583103,5.766915,5.709517,5.654022,0.15316642034541855,0.10322639869016066,0.18073458197051834,0.27468526336395593,0.049544735927916785,0.21208682679975896,0.210753015045094,0.203074703533025,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_03,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_03,1B,NASDAQ,1m,12,2,volume >= 2,vol_strat,3,3,"[""NVDA"", ""NFLX"", ""INTC"", ""MU"", ""MSFT"", ""TSLA"", ""MRVL"", ""PLTR"", ""AVGO"", ""QCOM"", ""GOOGL"", ""QQQ""]","[""META"", ""AMZN"", ""RKLB""]","[""AAPL"", ""SOXX"", ""AMD""]",143507,35911,35567,0.06358423353168358,0.10010513659291848,0.014233135425125484,0.020188778644097967,3.472445,3.460412,3.489436,0.198116,0.197068,0.197507,0.06383489406220495,0.07566276070184282,0.020046784981362975,0.020272657461173682,2.484193,2.5007,2.432,0.12469601499134755,0.15223488951005526,0.004525188912462693,0.020188778644097967,5.905549,5.908551,5.811126,0.06717574886535256,0.09006728843159265,0.1263628708256621,0.15211319041308716,0.04935225829576258,0.21210084376426622,0.21041086765034867,0.2147866172239896,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_04,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_04,1B,NASDAQ,1m,12,2,volume >= 2,vol_strat,4,4,"[""QQQ"", ""AMZN"", ""MRVL"", ""NVDA"", ""QCOM"", ""PLTR"", ""META"", ""NFLX"", ""GOOGL"", ""INTC"", ""SOXX"", ""MU""]","[""MSFT"", ""TSLA"", ""RKLB""]","[""AMD"", ""AVGO"", ""AAPL""]",143186,35998,35801,0.09688704469415133,0.037913983594637074,0.01601356468675291,0.01322296764449031,3.478839,3.455276,3.477285,0.195121,0.195398,0.195412,0.07137336272257949,0.08946956894257661,0.02829461966075622,0.03120443545472107,2.484194,2.513733,2.449295,0.12934707097749507,0.10790324913271962,0.01601356468675291,0.005266952428666941,5.897807,5.934458,5.850829,0.08646632847706609,0.03664876735506768,0.11848754601930522,0.11047355791805119,0.048462338622272776,0.1940666978409963,0.19436553038263282,0.19417486487758218,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_05,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_05,1B,NASDAQ,1m,12,2,volume >= 2,vol_strat,5,5,"[""PLTR"", ""NVDA"", ""GOOGL"", ""QQQ"", ""SOXX"", ""NFLX"", ""MU"", ""MRVL"", ""QCOM"", ""AAPL"", ""AMZN"", ""INTC""]","[""AMD"", ""TSLA"", ""MSFT""]","[""AVGO"", ""RKLB"", ""META""]",143189,35994,35802,0.14508907709374785,0.0522440225331194,0.026060606873399172,0.00978857274820967,3.48076,3.450464,3.479416,0.19862,0.199103,0.196895,0.1212813552049356,0.1422211057074563,0.0331402532314167,0.049646667969236,2.48419,2.430214,2.513374,0.18895679742803054,0.15980419237967639,0.018720532040708872,0.0065725788910243185,5.900153,5.84611,5.903976,0.142306480001061,0.05562089410982939,0.1818001550969638,0.15325841330741752,0.048509459498241835,0.19428410626848955,0.19476624537491963,0.19218922755547027,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_06,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_06,1B,NASDAQ,1m,12,2,volume >= 2,vol_strat,6,6,"[""TSLA"", ""MSFT"", ""AVGO"", ""MRVL"", ""GOOGL"", ""AAPL"", ""QCOM"", ""PLTR"", ""NVDA"", ""INTC"", ""MU"", ""NFLX""]","[""AMZN"", ""RKLB"", ""QQQ""]","[""AMD"", ""META"", ""SOXX""]",143477,35944,35564,0.05811704464362516,0.07552366234992744,0.011572493937454381,0.019852393839578167,3.446673,3.404305,3.460891,0.19862,0.199158,0.198156,0.31664879308134486,0.07848664798651783,0.14839888958953773,0.02668572929117133,2.484187,2.397946,2.427155,0.3446065673169646,0.13278457839704805,0.029065680556689497,0.019852393839578167,5.875812,5.78364,5.783056,0.05848698399048709,0.08850606855813375,0.3437626262393967,0.13935030268752174,0.04947688425235404,0.19404632441856093,0.19345071858259644,0.19241247273639206,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_07,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_07,1B,NASDAQ,1m,12,2,volume >= 2,vol_strat,7,7,"[""NFLX"", ""RKLB"", ""AMZN"", ""SOXX"", ""MU"", ""META"", ""INTC"", ""QCOM"", ""TSLA"", ""AVGO"", ""QQQ"", ""GOOGL""]","[""AMD"", ""AAPL"", ""PLTR""]","[""MRVL"", ""MSFT"", ""NVDA""]",143137,35943,35905,0.11196715280038083,0.06326072112629982,0.02205396113447443,0.01346094225475794,3.47647,3.46205,3.480027,0.194639,0.196601,0.195564,0.14066721683008393,0.07092052220459065,0.0525206762219734,0.024624718177369026,2.484187,2.433228,2.463631,0.17742487377224397,0.14422579932796487,0.01483288070570262,0.009329481434742756,5.89259,5.848605,5.884809,0.1128971121634816,0.06377762117750364,0.18041662665008237,0.13953838106125732,0.048297942923562744,0.19302359010764192,0.1947777077274411,0.1938945415035055,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_08,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_08,1B,NASDAQ,1m,12,2,volume >= 2,vol_strat,8,8,"[""QQQ"", ""PLTR"", ""NVDA"", ""RKLB"", ""INTC"", ""META"", ""MRVL"", ""GOOGL"", ""AMD"", ""AVGO"", ""NFLX"", ""AMZN""]","[""QCOM"", ""MSFT"", ""TSLA""]","[""MU"", ""SOXX"", ""AAPL""]",143494,35921,35570,0.02452855953493811,0.10860982280773028,0.005432009041750396,0.01962848759952618,3.454126,3.452569,3.455785,0.194922,0.194904,0.194888,0.03833411472900434,0.03328090222256991,0.012144708282198685,0.0107379933374811,2.484188,2.497702,2.477857,0.08309339858708992,0.1266216587392398,0.003927260320039851,0.01962848759952618,5.890073,5.898357,5.825754,0.02389018273559937,0.10688476574075452,0.08081331775995144,0.1244299375011165,0.04918990719450813,0.21134102178636857,0.21106558978375126,0.21473859326561362,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_09,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_strat_09,1B,NASDAQ,1m,12,2,volume >= 2,vol_strat,9,9,"[""QCOM"", ""QQQ"", ""RKLB"", ""GOOGL"", ""AVGO"", ""AAPL"", ""TSLA"", ""PLTR"", ""MU"", ""MSFT"", ""AMD"", ""AMZN""]","[""MRVL"", ""SOXX"", ""META""]","[""NFLX"", ""INTC"", ""NVDA""]",143641,35475,35869,0.19999271635717342,0.07135471682046907,0.037705931177896085,0.018313572060120895,3.482126,3.498197,3.499817,0.197669,0.193344,0.198477,0.030212027254796825,0.07697104935288378,0.009331906806913537,0.032472331468255455,2.484197,2.473061,2.466149,0.2212669173042442,0.12731096171756545,0.037705931177896085,0.008685834455936861,5.923351,5.826965,5.894692,0.1627129859251575,0.06983414769614837,0.20658540748996235,0.12882923941982577,0.04868629870867301,0.20919103704291062,0.20921938762118075,0.21208392401997922,
